Município;1991;2000;2010;Total
315810 SANTA MARIA DO SALTO;1,06;15,32;8,13;8,55
315820 SANTA MARIA DO SUACUI;4,88;7,2;8,32;6,81
315830 SANTANA DA VARGEM;1,21;2,58;4,19;2,81
315840 SANTANA DE CATAGUASES;3,43;8;6,27;5,92
315850 SANTANA DE PIRAPAMA;1,15;4,5;1,58;2,48
315860 SANTANA DO DESERTO;5,51;8,32;7,37;7,13
315870 SANTANA DO GARAMBEU;5,84;9,25;6,98;7,47
315880 SANTANA DO JACARE;0,32;3,31;4,47;2,93
315890 SANTANA DO MANHUACU;0,96;2,64;4,06;2,71
315895 SANTANA DO PARAISO;...;24,16;10,37;15,42
315900 SANTANA DO RIACHO;2,36;12,63;1,78;5,61
315910 SANTANA DOS MONTES;2,68;5,58;3,81;3,98
315920 SANTA RITA DE CALDAS;3,49;4,34;2,97;3,56
315930 SANTA RITA DE JACUTINGA;3,38;9,56;5,61;6,36
315935 SANTA RITA DE MINAS;...;3,07;6,16;4,85
315940 SANTA RITA DE IBITIPOCA;0,15;2,03;3,9;2,08
315950 SANTA RITA DO ITUETO;-;4,39;2,01;2,23
315960 SANTA RITA DO SAPUCAI;1,69;9,65;4,52;5,43
315970 SANTA ROSA DA SERRA;2,53;1,04;1,66;1,67
315980 SANTA VITORIA;1,11;9,94;4,5;5,27
315990 SANTO ANTONIO DO AMPARO;4,04;7,62;5,11;5,78
316000 SANTO ANTONIO DO AVENTUREIRO;3,86;9,9;1,29;5,02
316010 SANTO ANTONIO DO GRAMA;0,86;5,14;7,09;4,46
316020 SANTO ANTONIO DO ITAMBE;1,73;11,36;2,02;5,39
316030 SANTO ANTONIO DO JACINTO;7,21;17,56;7,62;11,14
316040 SANTO ANTONIO DO MONTE;1,5;4,35;2,07;2,74
316045 SANTO ANTONIO DO RETIRO;...;11,57;13,61;12,55
316050 SANTO ANTONIO DO RIO ABAIXO;2,44;12,59;5,67;6,89
316060 SANTO HIPOLITO;0,74;17,01;6,33;7,72
316070 SANTOS DUMONT;5,56;17,89;10,78;11,63
316080 SAO BENTO ABADE;-;2,47;4,13;2,75
316090 SAO BRAS DO SUACUI;1,33;25,16;10,09;13,21
316095 SAO DOMINGOS DAS DORES;...;1,57;4,16;2,79
316100 SAO DOMINGOS DO PRATA;2,75;9,57;5,25;5,86
316105 SAO FELIX DE MINAS;...;5,43;6,61;6,06
316110 SAO FRANCISCO;6,04;18,29;8,31;10,43
316120 SAO FRANCISCO DE PAULA;1,03;4,88;3,13;3,18
316130 SAO FRANCISCO DE SALES;1,7;10,43;6;6,34
316140 SAO FRANCISCO DO GLORIA;1,69;4,53;5,69;4,06
316150 SAO GERALDO;4,86;6,49;2,82;4,49
316160 SAO GERALDO DA PIEDADE;1,79;14,93;7,17;8,3
316165 SAO GERALDO DO BAIXIO;...;15,7;3,31;8,95
316170 SAO GONCALO DO ABAETE;1,12;7,2;4,07;3,75
316180 SAO GONCALO DO PARA;1,43;11,57;3,94;5,64
316190 SAO GONCALO DO RIO ABAIXO;1,66;17,72;10,23;10,15
316200 SAO GONCALO DO SAPUCAI;0,91;7,42;5,2;4,77
316210 SAO GOTARDO;1,22;5,72;3,3;3,69
316220 SAO JOAO BATISTA DO GLORIA;1;12,33;7,08;7,1
316225 SAO JOAO DA LAGOA;...;11,36;5,69;8,19
316230 SAO JOAO DA MATA;-;3,28;3,54;2,48
316240 SAO JOAO DA PONTE;3,24;11,63;6,61;7,04
316245 SAO JOAO DAS MISSOES;...;8,84;12,63;10,9
316250 SAO JOAO DEL REI;3,95;14,23;6,3;8,34
316255 SAO JOAO DO MANHUACU;...;1,78;1,49;1,61
316257 SAO JOAO DO MANTENINHA;...;14,09;9,65;11,7
316260 SAO JOAO DO ORIENTE;1,72;8,68;5,61;5,52
316265 SAO JOAO DO PACUI;...;5,8;5,79;5,79
316270 SAO JOAO DO PARAISO;2,66;12,05;8,89;7,76
316280 SAO JOAO EVANGELISTA;2,36;10,59;6,77;6,72
316290 SAO JOAO NEPOMUCENO;4,76;9,07;3,79;5,82
316292 SAO JOAQUIM DE BICAS;...;21,3;7,02;12,9
316294 SAO JOSE DA BARRA;...;6,14;3,64;4,76
316295 SAO JOSE DA LAPA;...;16,67;7,75;11,43
316300 SAO JOSE DA SAFIRA;10,38;12,79;4,21;8,7
316310 SAO JOSE DA VARGINHA;0,39;11,44;3,92;5,51
316320 SAO JOSE DO ALEGRE;0,41;7,44;6,81;5,39
316330 SAO JOSE DO DIVINO;7,62;17,81;11,5;12,51
316340 SAO JOSE DO GOIABAL;2,13;8,54;6,63;5,85
316350 SAO JOSE DO JACURI;3,64;8,44;5,98;5,77
316360 SAO JOSE DO MANTIMENTO;0,72;7,59;11,4;7,32
316370 SAO LOURENCO;4,12;12,14;6,51;7,88
316380 SAO MIGUEL DO ANTA;1,09;3,96;2,61;2,62
316390 SAO PEDRO DA UNIAO;0,8;1,4;2,39;1,63
316400 SAO PEDRO DOS FERROS;2,2;11;7,34;6,8
316410 SAO PEDRO DO SUACUI;4,5;10,25;8,22;7,5
316420 SAO ROMAO;6,59;16,49;6,81;9,04
316430 SAO ROQUE DE MINAS;0,08;2,34;2,23;1,69
316440 SAO SEBASTIAO DA BELA VISTA;-;5,7;3,4;3,23
316443 SAO SEBASTIAO DA VARGEM ALEGRE;...;2,34;6,13;4,53
316447 SAO SEBASTIAO DO ANTA;...;4,6;6,32;5,62
316450 SAO SEBASTIAO DO MARANHAO;2,05;4,23;3,97;3,47
316460 SAO SEBASTIAO DO OESTE;2,83;3,78;2,26;2,88
316470 SAO SEBASTIAO DO PARAISO;1,43;7,21;4,05;4,48
316480 SAO SEBASTIAO DO RIO PRETO;56,98;9,66;5,64;23,38
316490 SAO SEBASTIAO DO RIO VERDE;5,59;7,78;5,38;6,18
316500 SAO TIAGO;2,28;5,26;2,64;3,47
316510 SAO TOMAS DE AQUINO;0,74;3,25;3,38;2,59
316520 SAO THOME DAS LETRAS;0,18;5,29;3,64;3,21
316530 SAO VICENTE DE MINAS;6,45;17,92;4,18;9,31
316540 SAPUCAI-MIRIM;0,17;5,48;4,59;3,79
316550 SARDOA;9,2;24,8;7,55;13,74
316553 SARZEDO;...;19,16;7,63;11,83
316555 SETUBINHA;...;0,23;4,44;2,39
316556 SEM-PEIXE;...;4,02;1,68;2,66
316557 SENADOR AMARAL;...;7,2;1,52;4
316560 SENADOR CORTES;3,19;4,01;5,26;4,24
316570 SENADOR FIRMINO;1,69;4,82;2,9;3,31
316580 SENADOR JOSE BENTO;1,53;3,81;3,29;2,93
316590 SENADOR MODESTINO GONCALVES;2,22;4,73;5,1;4,3
316600 SENHORA DE OLIVEIRA;2,38;5,62;3,84;4,1
316610 SENHORA DO PORTO;1,61;9,98;3,91;5,32
316620 SENHORA DOS REMEDIOS;0,92;16,29;7,31;8,68
316630 SERICITA;0,77;4,88;1,11;2,25
316640 SERITINGA;6,46;21,57;7,24;11,56
316650 SERRA AZUL DE MINAS;1,37;5,44;6,01;4,59
316660 SERRA DA SAUDADE;1,54;1,71;-;1,06
316670 SERRA DOS AIMORES;6,59;19,24;9,02;11,4
316680 SERRA DO SALITRE;3,07;6,18;3;4,08
316690 SERRANIA;1,05;4,72;1,99;2,68
316695 SERRANOPOLIS DE MINAS;...;11,38;2,53;6,45
316700 SERRANOS;3,03;9,41;3,46;5,24
316710 SERRO;2,39;11,61;7,38;7,47
316720 SETE LAGOAS;3,52;16,12;8,21;9,84
316730 SILVEIRANIA;0,4;19,51;5,9;8,7
316740 SILVIANOPOLIS;3,51;2,28;3,27;2,99
316750 SIMAO PEREIRA;9,15;7,54;13,61;10,14
316760 SIMONESIA;0,7;5,15;2,52;2,87
316770 SOBRALIA;8,57;20,85;7,51;11,86
316780 SOLEDADE DE MINAS;5,74;12,66;5,93;7,97
316790 TABULEIRO;2,85;10,3;5,42;6,3
316800 TAIOBEIRAS;2,39;11,81;5,46;6,73
316805 TAPARUBA;...;4,85;3,35;4,08
316810 TAPIRA;-;2,42;3,36;2,31
316820 TAPIRAI;1,32;1,65;2,52;1,86
316830 TAQUARACU DE MINAS;4,36;6,11;5,17;5,26
316840 TARUMIRIM;2,54;9,54;5,89;6,03
316850 TEIXEIRAS;1,14;11,98;6,16;6,61
316860 TEOFILO OTONI;3,9;16,15;9,29;10,01
316870 TIMOTEO;4,08;18,43;11,91;12,27
316880 TIRADENTES;2,35;7,02;2,84;3,82
316890 TIROS;0,99;6,17;1,93;2,98
316900 TOCANTINS;3,16;6,46;4,9;5,01
316905 TOCOS DO MOJI;...;3,96;2,71;3,3
316910 TOLEDO;1,11;12,57;2,1;5,33
316920 TOMBOS;1,44;13,42;9,3;8,55
316930 TRES CORACOES;3,65;11,88;9,5;8,81
316935 TRES MARIAS;3,09;14,63;8,16;9,07
316940 TRES PONTAS;1,8;6,12;5,77;4,77
316950 TUMIRITINGA;1,39;10,17;8,86;7,36
316960 TUPACIGUARA;3,04;13,05;7,54;7,81
316970 TURMALINA;2,37;10,98;6,5;6,61
316980 TURVOLANDIA;0,83;2,53;2,31;2,04
316990 UBA;3,03;12,24;3,86;6,45
317000 UBAI;2,29;9,78;10,35;7,64
317005 UBAPORANGA;...;7,96;6,83;7,35
317010 UBERABA;4,25;12,22;5,31;7,4
317020 UBERLANDIA;2,93;13,77;5,16;7,61
317030 UMBURATIBA;2,19;13,11;7,99;7,82
317040 UNAI;2,26;11,48;5,77;6,67
317043 UNIAO DE MINAS;...;11,05;8,19;9,57
317047 URUANA DE MINAS;...;14,74;7,59;10,76
317050 URUCANIA;3,15;13,75;8,77;8,73
317052 URUCUIA;...;17,9;9,98;13
317057 VARGEM ALEGRE;...;14,08;11,91;12,9
317060 VARGEM BONITA;2,08;8,12;1,25;3,7
317065 VARGEM GRANDE DO RIO PARDO;...;15,36;10,47;12,4
317070 VARGINHA;2,76;12,75;6,62;7,82
317075 VARJAO DE MINAS;...;6,26;8,16;7,4
317080 VARZEA DA PALMA;7,23;20,49;9,97;12,69
317090 VARZELANDIA;7,32;7,23;7,34;7,3
317100 VAZANTE;2,59;11,54;7,55;7,43
317103 VERDELANDIA;...;16,55;10,3;12,84
317107 VEREDINHA;...;21,07;6,09;12,79
317110 VERISSIMO;2,89;5,77;9,16;6,46
317115 VERMELHO NOVO;...;2,85;3,02;2,93
317120 VESPASIANO;4,19;21,11;7,78;11,39
317130 VICOSA;2,88;10,81;6,32;6,99
317140 VIEIRAS;0,71;2,53;3,39;2,3
317150 MATHIAS LOBATO;5,79;20,07;15,56;13,79
317160 VIRGEM DA LAPA;2,62;11,16;10,77;8,5
317170 VIRGINIA;0,82;5,77;2,07;2,92
317180 VIRGINOPOLIS;13,09;8,06;8,09;9,58
317190 VIRGOLANDIA;0,83;10,86;5,99;5,75
317200 VISCONDE DO RIO BRANCO;3,92;9,84;5,11;6,36
317210 VOLTA GRANDE;1,61;11,87;6,79;7,03
317220 WENCESLAU BRAZ;6,47;12,56;2,16;7
320010 AFONSO CLAUDIO;1,06;2,72;3,78;2,59
320013 AGUIA BRANCA;0,45;2,56;3,51;2,44
320016 AGUA DOCE DO NORTE;1,97;6,09;4,65;4,4
320020 ALEGRE;2,44;6,88;5,44;5,09
320030 ALFREDO CHAVES;1,01;5,73;2,95;3,49
320035 ALTO RIO NOVO;2,37;4,01;6,98;4,57
320040 ANCHIETA;2,92;13,69;8,16;8,95
320050 APIACA;4,48;9,16;5,86;6,72
320060 ARACRUZ;3,57;16,75;9,27;10,45
320070 ATILIO VIVACQUA;4,05;7,5;5,52;5,85
320080 BAIXO GUANDU;2,64;10,38;7,71;7,3
320090 BARRA DE SAO FRANCISCO;1,62;7,29;7,02;5,74
320100 BOA ESPERANCA;1,35;8,43;6,58;5,85
320110 BOM JESUS DO NORTE;4,19;9,8;6,18;6,89
320115 BREJETUBA;...;0,86;1,41;1,17
320120 CACHOEIRO DE ITAPEMIRIM;2,95;13,65;7,77;8,64
320130 CARIACICA;5,04;18,13;8,34;10,98
320140 CASTELO;1,95;5,48;2,99;3,58
320150 COLATINA;2,74;8,95;5,88;6,09
320160 CONCEICAO DA BARRA;7,13;17,38;11,44;12,64
320170 CONCEICAO DO CASTELO;1,27;3,89;4,24;3,35
320180 DIVINO DE SAO LOURENCO;0,76;7,43;2,76;3,78
320190 DOMINGOS MARTINS;1,54;2,8;1,66;2
320200 DORES DO RIO PRETO;1,81;5,73;2,93;3,75
320210 ECOPORANGA;2,46;9,26;6,71;6,42
320220 FUNDAO;4,86;10,91;7,03;7,86
320225 GOVERNADOR LINDENBERG;...;...;1,66;1,66
320230 GUACUI;1,98;8,74;6,43;6,1
320240 GUARAPARI;4,29;16,25;8,57;10,44
320245 IBATIBA;1,16;4,08;4,05;3,47
320250 IBIRACU;2,38;11,21;7,53;7,4
320255 IBITIRAMA;1,12;0,84;4,62;2,44
320260 ICONHA;0,43;6,73;3,9;4,03
320265 IRUPI;...;6,18;2,02;3,82
320270 ITAGUACU;1,58;4,09;2,77;2,94
320280 ITAPEMIRIM;3,44;10,88;7,24;6,82
320290 ITARANA;1,07;3,02;1,75;2,03
320300 IUNA;1,28;3;2,07;2,13
320305 JAGUARE;3,02;4,98;8,5;6,21
320310 JERONIMO MONTEIRO;3,37;7,75;5,73;5,87
320313 JOAO NEIVA;6,06;13,55;7,39;9,32
320316 LARANJA DA TERRA;0,94;1,06;0,96;0,99
320320 LINHARES;2,77;11,47;7,75;7,58
320330 MANTENOPOLIS;0,82;3,87;6,86;4,11
320332 MARATAIZES;...;13,02;8,54;10,63
320334 MARECHAL FLORIANO;...;5,04;3,34;4,09
320335 MARILANDIA;0,87;2,97;3,47;2,65
320340 MIMOSO DO SUL;4,8;6,08;3,59;4,75
320350 MONTANHA;1,76;16,05;6,27;8
320360 MUCURICI;1,12;17,02;9,2;7,72
320370 MUNIZ FREIRE;0,82;2,23;4,28;2,56
320380 MUQUI;1,96;7,92;8,47;6,48
320390 NOVA VENECIA;2,9;10,26;5,18;6,24
320400 PANCAS;0,97;5,82;5,57;4,39
320405 PEDRO CANARIO;2,6;18,35;9,64;10,62
320410 PINHEIROS;2,3;10,49;6,35;6,61
320420 PIUMA;1,99;12,83;7,77;8,57
320425 PONTO BELO;...;20,25;13,08;16,48
320430 PRESIDENTE KENNEDY;1,39;11,6;8,56;7,56
320435 RIO BANANAL;0,58;2,78;2,66;2,2
320440 RIO NOVO DO SUL;3,69;6,99;6,38;5,92
320450 SANTA LEOPOLDINA;2,44;5,29;4,36;4,22
320455 SANTA MARIA DE JETIBA;0,36;1,39;1,2;1,06
320460 SANTA TERESA;1,73;2,43;2,47;2,21
320465 SAO DOMINGOS DO NORTE;...;2,81;5,46;4,23
320470 SAO GABRIEL DA PALHA;1,31;5,44;4,14;3,79
320480 SAO JOSE DO CALCADO;1,05;10,85;6,43;6,42
320490 SAO MATEUS;5,22;13,95;9,18;9,93
320495 SAO ROQUE DO CANAA;...;3,53;1,56;2,44
320500 SERRA;5;20,5;9,47;12,36
320501 SOORETAMA;...;9,88;9,53;9,67
320503 VARGEM ALTA;2,46;5,59;3,59;4,04
320506 VENDA NOVA DO IMIGRANTE;1,38;3,28;2,95;2,76
320510 VIANA;7,3;17,78;9,07;11,67
320515 VILA PAVAO;...;3,06;2,49;2,75
320517 VILA VALERIO;...;3;2,18;2,58
320520 VILA VELHA;4,41;15,23;6,88;9,16
320530 VITORIA;4,61;15,65;6,82;9,23
330010 ANGRA DOS REIS;6,54;20,84;8,19;11,89
330015 APERIBE;...;11,66;4,19;7,42
330020 ARARUAMA;6,47;17,8;10,43;12,12
330022 AREAL;...;13,29;9,55;11,23
330023 ARMACAO DOS BUZIOS;...;12,83;5,98;8,65
330025 ARRAIAL DO CABO;5,28;12,19;10,3;9,76
330030 BARRA DO PIRAI;8,33;18,18;9,88;12,35
330040 BARRA MANSA;8,31;16,32;8,47;11,05
330045 BELFORD ROXO;...;22,64;9,93;15,86
330050 BOM JARDIM;2,56;13,52;3,32;6,51
330060 BOM JESUS DO ITABAPOANA;4,71;11,43;8,93;8,68
330070 CABO FRIO;6,52;16,12;9,23;10,88
330080 CACHOEIRAS DE MACACU;3,48;13,19;9,72;9,36
330090 CAMBUCI;2,59;7,62;7,42;5,72
330093 CARAPEBUS;...;13,43;12,12;12,59
330095 COMENDADOR LEVY GASPARIAN;...;16,02;10,7;13,15
330100 CAMPOS DOS GOYTACAZES;5,81;15,42;10,17;10,72
330110 CANTAGALO;3,81;8,66;3,59;5,3
330115 CARDOSO MOREIRA;...;8,84;8,26;8,54
330120 CARMO;4,09;11,7;7,71;8,02
330130 CASIMIRO DE ABREU;4,29;12,45;8,15;8,05
330140 CONCEICAO DE MACABU;2,52;10,82;9,74;8,19
330150 CORDEIRO;2,47;15,55;6,37;8,09
330160 DUAS BARRAS;2,77;4,8;3,73;3,82
330170 DUQUE DE CAXIAS;7,1;21,72;10,79;13,5
330180 ENGENHEIRO PAULO DE FRONTIN;8,74;14,25;12,82;12,22
330185 GUAPIMIRIM;...;17,41;12,65;14,55
330187 IGUABA GRANDE;...;14,71;13,48;13,96
330190 ITABORAI;5,67;20,22;11,05;12,81
330200 ITAGUAI;6,64;19,94;11,81;12,43
330205 ITALVA;4,03;12;8,2;8,22
330210 ITAOCARA;3,74;8,96;7,23;6,85
330220 ITAPERUNA;3,46;11,16;6,81;7,36
330225 ITATIAIA;6,3;14,08;7,77;9,81
330227 JAPERI;...;21,1;10,92;15,58
330230 LAJE DO MURIAE;1,17;11,41;10,62;8,14
330240 MACAE;4,74;11,65;7,2;8
330245 MACUCO;...;21,92;8,33;14,74
330250 MAGE;8,28;20,96;11,32;13,74
330260 MANGARATIBA;5,04;14,83;7,31;9,12
330270 MARICA;7,14;14,93;7,71;9,77
330280 MENDES;6,13;15,84;10,27;11
330285 MESQUITA;...;...;10,11;10,11
330290 MIGUEL PEREIRA;5,91;13,77;9,36;10,17
330300 MIRACEMA;3,48;13,99;9,75;9,43
330310 NATIVIDADE;1,29;10,55;7,63;6,06
330320 NILOPOLIS;6,54;20,25;9,78;12,32
330330 NITEROI;6,59;13,78;6,22;8,88
330340 NOVA FRIBURGO;3,51;10,31;3,7;5,87
330350 NOVA IGUACU;9,97;21,18;10,69;13,76
330360 PARACAMBI;7,84;19,9;9,53;12,63
330370 PARAIBA DO SUL;5,01;15,18;8,66;9,87
330380 PARATY;6,09;9,38;4,53;6,45
330385 PATY DO ALFERES;5,71;14,77;6,05;8,91
330390 PETROPOLIS;4,61;14,18;6,67;8,71
330395 PINHEIRAL;...;23,61;10,5;16,76
330400 PIRAI;10,89;18,69;9,38;12,59
330410 PORCIUNCULA;2,54;9,26;10,86;7,97
330411 PORTO REAL;...;19,15;10,15;13,61
330412 QUATIS;...;15,66;6,94;10,82
330414 QUEIMADOS;...;23,12;11,22;16,68
330415 QUISSAMA;12,03;17,45;11,42;13,33
330420 RESENDE;5,81;13,7;7,88;9,34
330430 RIO BONITO;5,78;12,09;8,72;9,05
330440 RIO CLARO;6,83;13,91;4,63;8,44
330450 RIO DAS FLORES;10,28;13,69;5,42;9,46
330452 RIO DAS OSTRAS;...;14,68;8,23;9,73
330455 RIO DE JANEIRO;6,81;15,55;7,1;9,84
330460 SANTA MARIA MADALENA;3,01;8,04;7,44;6,35
330470 SANTO ANTONIO DE PADUA;2,07;8,77;6,21;5,81
330475 SAO FRANCISCO DE ITABAPOANA;...;11,32;9,96;10,63
330480 SAO FIDELIS;4,13;10,7;4,87;6,68
330490 SAO GONCALO;6,29;18,2;9,85;11,76
330500 SAO JOAO DA BARRA;4,54;13,73;7,35;7,75
330510 SAO JOAO DE MERITI;8,27;20,26;9,13;12,71
330513 SAO JOSE DE UBA;...;3,07;5,4;4,27
330515 SAO JOSE DO VALE DO RIO PRETO;3,23;9,56;6,11;6,57
330520 SAO PEDRO DA ALDEIA;7,66;15,96;10,35;11,58
330530 SAO SEBASTIAO DO ALTO;1,65;6,43;3,66;4,12
330540 SAPUCAIA;3,43;10,97;5,07;6,58
330550 SAQUAREMA;4,4;15,58;10,19;10,77
330555 SEROPEDICA;...;19,15;10,85;14,44
330560 SILVA JARDIM;6,71;16,07;11,36;11,9
330570 SUMIDOURO;0,94;3,26;1,49;1,97
330575 TANGUA;...;21,44;10,49;15,44
330580 TERESOPOLIS;3,1;11,52;6,72;7,43
330590 TRAJANO DE MORAES;1,96;7,52;4,76;4,91
330600 TRES RIOS;7,66;17,97;9;11,5
330610 VALENCA;6,71;15,98;8,27;10,39
330615 VARRE-SAI;...;5,52;8,03;6,92
330620 VASSOURAS;5,05;12,65;7,14;8,42
330630 VOLTA REDONDA;8,46;18,66;8,1;11,81
350010 ADAMANTINA;1,88;12,43;5,92;6,93
350020 ADOLFO;-;10,87;6,42;6,37
350030 AGUAI;3,84;10,51;6,59;7,29
350040 AGUAS DA PRATA;1,16;10,56;6,49;6,4
350050 AGUAS DE LINDOIA;2,6;6,98;3,59;4,65
350055 AGUAS DE SANTA BARBARA;2,28;8,84;2,87;4,72
350060 AGUAS DE SAO PEDRO;0,66;13,21;7,08;7,52
350070 AGUDOS;3,14;19,75;7,36;10,3
350075 ALAMBARI;...;11,47;8,59;9,76
350080 ALFREDO MARCONDES;2,8;18,01;7,3;9,37
350090 ALTAIR;1,94;13,36;5,23;7,06
350100 ALTINOPOLIS;1,05;7,57;4,47;4,61
350110 ALTO ALEGRE;2,13;8,03;5,1;5,09
350115 ALUMINIO;...;23,07;11,11;16,47
350120 ALVARES FLORENCE;1,59;6,59;5,02;4,42
350130 ALVARES MACHADO;1,95;11,44;6,62;7,01
350140 ALVARO DE CARVALHO;2,1;5,09;7,19;4,96
350150 ALVINLANDIA;-;8,39;6,32;5,18
350160 AMERICANA;3,21;13,26;5,2;7,32
350170 AMERICO BRASILIENSE;1,51;17,32;10,85;10,99
350180 AMERICO DE CAMPOS;0,97;7,27;3,49;3,95
350190 AMPARO;3,16;9,32;5,16;6,07
350200 ANALANDIA;0,54;9,42;7,65;6,45
350210 ANDRADINA;2,99;16,46;6,5;8,87
350220 ANGATUBA;0,77;10,77;4,85;5,42
350230 ANHEMBI;2,05;11,98;4,06;6,46
350240 ANHUMAS;1,83;9,54;3,51;4,92
350250 APARECIDA;5,71;14,74;5,13;8,53
350260 APARECIDA D'OESTE;1,32;4,89;3,23;3,23
350270 APIAI;1,49;20,1;7,62;9,19
350275 ARACARIGUAMA;...;17,06;7,52;11,02
350280 ARACATUBA;2,25;14,7;5,85;7,9
350290 ARACOIABA DA SERRA;2,45;11,68;6,93;7,51
350300 ARAMINA;0,23;10,21;5,4;5,61
350310 ARANDU;1,56;9,54;2,48;4,67
350315 ARAPEI;...;8,93;6,45;7,71
350320 ARARAQUARA;4,14;16,38;6,97;9,29
350330 ARARAS;1,77;13,58;7,29;8,01
350335 ARCO-IRIS;...;5,37;6,54;5,99
350340 AREALVA;0,41;10,02;3,77;4,8
350350 AREIAS;5,2;11,87;6,81;7,97
350360 AREIOPOLIS;3,19;13,27;6,98;8
350370 ARIRANHA;1,48;9,21;5,73;5,95
350380 ARTUR NOGUEIRA;2,13;12,76;6,94;7,58
350390 ARUJA;9,6;22,56;9,29;13,97
350395 ASPASIA;...;5;6,02;5,51
350400 ASSIS;2,63;13,71;6,52;7,82
350410 ATIBAIA;2,69;9,84;5;6,15
350420 AURIFLAMA;1,24;10,09;4,09;5,36
350430 AVAI;1,18;8,98;7,24;6,04
350440 AVANHANDAVA;2,12;17,2;8,39;9,51
350450 AVARE;3,4;15,28;4,5;7,97
350460 BADY BASSITT;1,62;11,67;3,87;6,24
350470 BALBINOS;1,08;18,56;10,37;10,34
350480 BALSAMO;1,17;12;1,89;5,12
350490 BANANAL;1,93;11,66;6,42;6,83
350500 BARAO DE ANTONINA;2,14;9,72;2,92;4,82
350510 BARBOSA;2,34;7,2;7,21;5,91
350520 BARIRI;1,51;8,57;3,5;4,71
350530 BARRA BONITA;1,01;12,46;5,52;6,72
350535 BARRA DO CHAPEU;...;14,35;5,44;9,55
350540 BARRA DO TURVO;1,99;16,19;3,61;7,35
350550 BARRETOS;2,22;13,16;5,84;7,34
350560 BARRINHA;2,31;16,42;7,24;9,16
350570 BARUERI;6,58;20,63;9,01;12,71
350580 BASTOS;3,29;15,1;6,57;8,6
350590 BATATAIS;1,82;9,87;5,37;5,98
350600 BAURU;2,73;14,95;5,87;8,26
350610 BEBEDOURO;2,31;15,52;7,3;8,82
350620 BENTO DE ABREU;-;8,03;13,98;8
350630 BERNARDINO DE CAMPOS;1,82;8,93;5,05;5,47
350635 BERTIOGA;...;15,47;6,99;10,16
350640 BILAC;0,41;7,93;3,56;4,21
350650 BIRIGUI;1,21;6,89;3,52;4,14
350660 BIRITIBA-MIRIM;5,11;15,87;7,6;9,95
350670 BOA ESPERANCA DO SUL;1,32;11,94;6,02;6,57
350680 BOCAINA;2,25;5,74;3,47;3,95
350690 BOFETE;2,49;9,04;4,9;5,59
350700 BOITUVA;4,41;11,68;8,13;8,57
350710 BOM JESUS DOS PERDOES;1,86;12,15;4,8;6,57
350715 BOM SUCESSO DE ITARARE;...;26,71;11,05;17,76
350720 BORA;-;5,03;2,32;2,57
350730 BORACEIA;0,27;7,9;5,34;4,78
350740 BORBOREMA;0,6;8,84;4,2;4,74
350745 BOREBI;...;10,67;7,9;9,11
350750 BOTUCATU;3,27;14,32;6,89;8,51
350760 BRAGANCA PAULISTA;3;13,81;5,88;7,76
350770 BRAUNA;3,7;4,38;3,89;4
350775 BREJO ALEGRE;...;11,31;5,81;8,14
350780 BRODOWSKI;0,99;6,82;1,84;3,28
350790 BROTAS;2,94;11,39;5,9;7,17
350800 BURI;3,24;14,84;4,52;7,94
350810 BURITAMA;1,34;11,98;6,86;7,06
350820 BURITIZAL;2,54;5,38;4,5;4,28
350830 CABRALIA PAULISTA;2,72;9,14;3,21;5,22
350840 CABREUVA;2,83;13,37;7,89;8,89
350850 CACAPAVA;4,59;20,76;8,41;11,71
350860 CACHOEIRA PAULISTA;6,71;15,92;8,93;10,75
350870 CACONDE;0,47;5,51;6;4,29
350880 CAFELANDIA;4,85;8,97;6,42;6,82
350890 CAIABU;0,47;8,74;7,42;5,8
350900 CAIEIRAS;6,34;21,05;9,28;12,94
350910 CAIUA;3,33;7,41;6,04;5,86
350920 CAJAMAR;7,14;22,66;8,54;13,25
350925 CAJATI;...;21,59;10,52;15,61
350930 CAJOBI;0,49;15,6;5;6,52
350940 CAJURU;1,3;11,6;4,3;5,84
350945 CAMPINA DO MONTE ALEGRE;...;14,64;9,32;11,99
350950 CAMPINAS;4,29;15,44;6,26;8,84
350960 CAMPO LIMPO PAULISTA;3,49;20,81;9,19;12,08
350970 CAMPOS DO JORDAO;2,37;9,78;3,84;5,52
350980 CAMPOS NOVOS PAULISTA;0,44;6,84;5,01;4,4
350990 CANANEIA;4,48;14,65;5,12;8,55
350995 CANAS;...;13,27;11,88;12,47
351000 CANDIDO MOTA;4,75;13,97;6,58;8,69
351010 CANDIDO RODRIGUES;1,95;6,73;2,11;3,63
351015 CANITAR;...;5,15;7,05;6,23
351020 CAPAO BONITO;2,84;19,61;7,89;9,96
351030 CAPELA DO ALTO;1,75;13,19;6,37;7,42
351040 CAPIVARI;1,81;10,15;5,4;6,07
351050 CARAGUATATUBA;2,69;17,97;7,14;10,12
351060 CARAPICUIBA;4,96;21,91;8,98;12,49
351070 CARDOSO;0,88;13,59;5,52;6,75
351080 CASA BRANCA;2,98;12,81;6,51;7,58
351090 CASSIA DOS COQUEIROS;0,54;1,69;3,79;2,15
351100 CASTILHO;3,13;19,68;7,15;9,83
351110 CATANDUVA;1,65;14,67;4,77;7,3
351120 CATIGUA;0,39;15,73;3,74;6,93
351130 CEDRAL;1,73;13,71;4,34;6,65
